id,x,y,z,r,g,b
1280,349.47,48.51,0,131,117,97
1280,349.8,48.51,0,127,103,93
1280,350.13,48.51,0,133,107,99
1280,350.46,48.51,0,136,109,100
1280,350.79,48.51,0,137,113,101
1280,351.12,48.51,0,134,109,99
1280,351.45,48.51,0,119,93,89
1280,351.78,48.51,0,120,99,92
1280,352.11,48.51,0,125,107,96
1280,352.44,48.51,0,134,113,103
1280,352.77,48.51,0,130,111,96
1280,353.1,48.51,0,132,108,94
1280,353.43,48.51,0,133,109,96
1280,411.18,48.51,0,140,98,77
1280,411.51,48.51,0,132,88,65
1280,414.81,48.51,0,118,83,53
1280,415.14,48.51,0,124,88,55
1280,417.45,48.51,0,115,88,54
1280,442.86,48.51,0,123,101,86
1280,443.19,48.51,0,115,93,82
1280,443.52,48.51,0,112,99,85
1280,444.51,48.51,0,117,102,92
1280,444.84,48.51,0,108,92,81
1280,445.17,48.51,0,100,89,75
1280,445.5,48.51,0,89,83,69
1280,445.83,48.51,0,80,81,70
1280,448.14,48.51,0,80,85,86
1280,448.47,48.51,0,79,85,87
1280,448.8,48.51,0,70,78,82
1280,449.13,48.51,0,58,70,78
1280,263.34,48.84,0,82,79,73
1280,263.67,48.84,0,90,80,80
1280,264.0,48.84,0,103,84,79
1280,264.33,48.84,0,119,94,86
1280,264.66,48.84,0,126,100,86
1280,410.52,48.84,0,153,118,87
1280,410.85,48.84,0,151,110,82
1280,411.18,48.84,0,149,113,81
1280,411.51,48.84,0,146,106,78
1280,411.84,48.84,0,137,92,71
1280,412.5,48.84,0,114,74,50
1280,412.83,48.84,0,108,77,45
1280,413.16,48.84,0,96,65,38
1280,413.49,48.84,0,100,62,35
1280,413.82,48.84,0,105,62,40
1280,415.14,48.84,0,116,77,52
1280,417.12,48.84,0,107,70,45
1280,417.78,48.84,0,102,68,46
1280,446.16,48.84,0,110,87,78
1280,446.49,48.84,0,103,85,77
1280,446.82,48.84,0,103,86,78
1280,447.15,48.84,0,93,83,75
1280,447.48,48.84,0,92,85,78
1280,447.81,48.84,0,97,95,79
1280,448.14,48.84,0,107,108,83
1280,449.13,48.84,0,91,93,79
1280,261.69,49.17,0,79,80,77
1280,262.02,49.17,0,89,85,80
1280,262.35,49.17,0,98,90,82
1280,262.68,49.17,0,109,96,93
1280,263.01,49.17,0,119,104,93
1280,275.22,49.17,0,128,92,76
1280,275.55,49.17,0,137,103,86
1280,411.84,49.17,0,148,110,78
1280,412.17,49.17,0,127,85,57
1280,415.14,49.17,0,120,73,58
1280,415.8,49.17,0,128,86,63
1280,416.13,49.17,0,122,76,55
1280,417.12,49.17,0,105,65,44
1280,417.78,49.17,0,104,68,53
1280,449.13,49.17,0,95,87,76
1280,449.46,49.17,0,78,77,71
1280,260.37,49.5,0,88,79,79
1280,260.7,49.5,0,101,86,84
1280,261.03,49.5,0,106,92,86
1280,261.36,49.5,0,113,101,84
1280,275.22,49.5,0,140,107,90
1280,275.88,49.5,0,140,109,80
1280,412.17,49.5,0,136,93,70
1280,412.5,49.5,0,127,79,67
1280,412.83,49.5,0,119,71,65
1280,413.16,49.5,0,116,73,63
1280,413.49,49.5,0,103,57,54
1280,414.81,49.5,0,116,74,55
1280,415.14,49.5,0,130,92,68
1280,416.13,49.5,0,134,92,68
1280,416.46,49.5,0,128,87,68
1280,416.79,49.5,0,117,78,51
1280,417.78,49.5,0,102,78,61
1280,449.79,49.5,0,113,94,86
1280,450.12,49.5,0,93,85,73
1280,450.78,49.5,0,84,77,65
1280,451.44,49.5,0,88,83,76
1280,451.77,49.5,0,75,73,72
1280,452.1,49.5,0,71,69,72
1280,452.43,49.5,0,66,68,72
1280,455.07,49.5,0,54,72,79
1280,455.4,49.5,0,62,78,84
1280,455.73,49.5,0,65,80,82
1280,257.07,49.83,0,59,75,75
1280,259.05,49.83,0,84,75,75
1280,259.38,49.83,0,95,81,79
1280,259.71,49.83,0,104,91,82
1280,260.04,49.83,0,116,101,90
1280,274.89,49.83,0,135,101,81
1280,275.22,49.83,0,150,123,97
1280,275.88,49.83,0,146,117,85
1280,413.82,49.83,0,128,86,70
1280,414.15,49.83,0,125,77,66
1280,414.48,49.83,0,126,76,68
1280,416.79,49.83,0,122,80,59
1280,417.12,49.83,0,98,51,46
1280,417.45,49.83,0,90,47,45
1280,417.78,49.83,0,118,84,66
1280,419.1,49.83,0,130,87,70
1280,419.43,49.83,0,134,91,70
1280,450.12,49.83,0,130,104,87
1280,450.45,49.83,0,105,85,72
1280,450.78,49.83,0,109,88,75
1280,451.11,49.83,0,118,97,83
1280,452.76,49.83,0,114,96,89
1280,453.09,49.83,0,109,89,86
1280,453.42,49.83,0,95,84,74
1280,453.75,49.83,0,84,81,72
1280,454.08,49.83,0,75,73,70
1280,455.07,49.83,0,88,92,75
1280,256.74,50.16,0,73,82,84
1280,257.07,50.16,0,84,91,75
1280,257.4,50.16,0,101,99,80
1280,257.73,50.16,0,95,93,75
1280,258.06,50.16,0,93,88,79
1280,258.39,50.16,0,110,103,95
1280,258.72,50.16,0,120,109,98
1280,274.89,50.16,0,138,104,81
1280,275.88,50.16,0,144,118,70
1280,276.21,50.16,0,135,101,66
1280,416.46,50.16,0,138,96,75
1280,417.12,50.16,0,131,88,71
1280,417.45,50.16,0,129,88,71
1280,418.11,50.16,0,137,98,78
1280,418.44,50.16,0,140,104,83
1280,418.77,50.16,0,141,106,84
1280,454.41,50.16,0,118,100,88
1280,454.74,50.16,0,115,98,90
1280,455.4,50.16,0,113,98,79
1280,455.73,50.16,0,110,100,81
1280,456.06,50.16,0,95,90,72
1280,256.41,50.49,0,80,82,73
1280,256.74,50.49,0,90,91,78
1280,274.89,50.49,0,139,103,80
1280,275.55,50.49,0,151,122,80
1280,445.5,50.49,0,125,97,73
1280,456.39,50.49,0,130,107,94
1280,456.72,50.49,0,123,105,90
1280,457.05,50.49,0,110,93,83
1280,457.38,50.49,0,97,84,75
1280,457.71,50.49,0,94,85,72
1280,458.04,50.49,0,91,82,73
1280,458.37,50.49,0,88,86,78
1280,255.09,50.82,0,86,89,90
1280,255.42,50.82,0,101,100,80
1280,255.75,50.82,0,83,81,68
1280,256.08,50.82,0,81,75,70
1280,256.41,50.82,0,102,88,82
1280,274.89,50.82,0,140,100,78
1280,442.2,50.82,0,137,105,81
1280,442.53,50.82,0,135,102,81
1280,445.5,50.82,0,131,107,82
1280,458.7,50.82,0,118,101,90
1280,459.03,50.82,0,101,89,81
1280,459.36,50.82,0,93,84,76
1280,459.69,50.82,0,75,74,68
1280,255.09,51.15,0,96,90,75
1280,273.57,51.15,0,98,76,45
1280,273.9,51.15,0,103,77,47
1280,274.56,51.15,0,134,93,72
1280,274.89,51.15,0,144,104,81
1280,441.87,51.15,0,133,97,70
1280,442.86,51.15,0,139,105,80
1280,444.51,51.15,0,126,99,67
1280,444.84,51.15,0,130,108,70
1280,445.5,51.15,0,133,111,77
1280,446.16,51.15,0,127,106,74
1280,460.02,51.15,0,117,96,91
1280,460.35,51.15,0,106,88,89
1280,460.68,51.15,0,80,72,70
1280,254.1,51.48,0,78,72,67
1280,254.43,51.48,0,90,80,79
1280,254.76,51.48,0,108,92,79
1280,255.09,51.48,0,118,100,82
1280,273.24,51.48,0,101,75,46
1280,274.23,51.48,0,126,87,77
1280,442.86,51.48,0,140,111,74
1280,443.19,51.48,0,127,92,61
1280,444.84,51.48,0,118,90,54
1280,445.5,51.48,0,124,100,63
1280,445.83,51.48,0,118,93,60
1280,446.16,51.48,0,121,98,61
1280,446.49,51.48,0,131,113,79
1280,447.15,51.48,0,133,110,79
1280,460.68,51.48,0,123,105,86
1280,461.01,51.48,0,94,90,70
1280,461.34,51.48,0,76,79,63
1280,464.97,51.48,0,52,63,64
1280,253.77,51.81,0,94,83,76
1280,254.1,51.81,0,111,97,91
1280,272.91,51.81,0,126,84,62
1280,273.24,51.81,0,103,68,45
1280,273.9,51.81,0,112,73,63
1280,274.23,51.81,0,135,101,73
1280,442.86,51.81,0,133,93,60
1280,444.51,51.81,0,113,73,47
1280,445.17,51.81,0,116,81,52
1280,446.49,51.81,0,127,107,75
1280,447.15,51.81,0,130,102,67
1280,451.11,51.81,0,128,95,73
1280,451.44,51.81,0,135,104,81
1280,451.77,51.81,0,131,96,77
1280,452.1,51.81,0,127,90,72
1280,461.34,51.81,0,103,84,74
1280,461.67,51.81,0,87,78,67
1280,462.66,51.81,0,90,78,68
1280,462.99,51.81,0,96,81,79
1280,463.32,51.81,0,100,84,82
1280,463.65,51.81,0,103,82,82
1280,463.98,51.81,0,92,78,75
1280,464.31,51.81,0,78,68,65
1280,464.64,51.81,0,70,65,67
1280,464.97,51.81,0,83,82,73
1280,465.3,51.81,0,96,91,82
1280,465.63,51.81,0,81,83,77
1280,252.78,52.14,0,88,74,74
1280,253.11,52.14,0,106,90,83
1280,253.44,52.14,0,119,100,86
1280,253.77,52.14,0,127,108,91
1280,272.58,52.14,0,139,103,79
1280,273.24,52.14,0,130,90,68
1280,273.57,52.14,0,128,85,72
1280,273.9,52.14,0,132,91,70
1280,442.86,52.14,0,133,87,59
1280,445.17,52.14,0,95,68,50
1280,446.49,52.14,0,96,89,49
1280,446.82,52.14,0,119,99,66
1280,451.11,52.14,0,131,101,70
1280,452.1,52.14,0,134,107,77
1280,461.67,52.14,0,113,97,73
1280,462.0,52.14,0,101,88,70
1280,462.33,52.14,0,116,91,79
1280,465.63,52.14,0,93,91,71
1280,465.96,52.14,0,77,80,65
1280,252.12,52.47,0,85,74,60
1280,252.45,52.47,0,98,81,78
1280,252.78,52.47,0,120,104,87
1280,314.16,52.47,0,153,129,94
1280,441.54,52.47,0,152,116,81
1280,441.87,52.47,0,157,122,90
1280,442.2,52.47,0,157,117,89
1280,442.53,52.47,0,149,105,80
1280,444.18,52.47,0,120,79,54
1280,445.17,52.47,0,108,74,56
1280,449.13,52.47,0,126,90,62
1280,451.11,52.47,0,132,98,68
1280,452.1,52.47,0,135,105,77
1280,466.29,52.47,0,116,92,79
1280,466.62,52.47,0,121,94,86
1280,466.95,52.47,0,114,92,83
1280,467.28,52.47,0,103,87,78
1280,467.61,52.47,0,98,89,82
1280,467.94,52.47,0,88,87,72
1280,468.27,52.47,0,85,84,72
1280,468.6,52.47,0,80,81,72
1280,251.13,52.8,0,79,71,68
1280,251.46,52.8,0,93,80,76
1280,251.79,52.8,0,107,88,78
1280,252.12,52.8,0,113,90,79
1280,314.16,52.8,0,151,126,89
1280,394.68,52.8,0,141,122,77
1280,395.01,52.8,0,138,118,73
1280,395.34,52.8,0,136,115,68
1280,395.67,52.8,0,135,111,73
1280,396.0,52.8,0,131,110,65
1280,396.33,52.8,0,135,111,72
1280,402.93,52.8,0,137,115,76
1280,403.26,52.8,0,131,104,66
1280,403.59,52.8,0,118,90,47
1280,403.92,52.8,0,116,91,46
1280,404.25,52.8,0,122,97,53
1280,404.58,52.8,0,131,106,67
1280,437.91,52.8,0,170,138,90
1280,441.54,52.8,0,161,125,92
1280,442.53,52.8,0,159,124,90
1280,442.86,52.8,0,151,111,76
1280,443.19,52.8,0,142,97,68
1280,444.18,52.8,0,137,93,77
1280,444.51,52.8,0,139,95,81
1280,444.84,52.8,0,131,87,74
1280,445.17,52.8,0,131,88,73
1280,449.13,52.8,0,136,98,64
1280,451.11,52.8,0,134,99,67
1280,451.77,52.8,0,142,115,73
1280,452.1,52.8,0,134,103,70
1280,468.93,52.8,0,107,90,82
1280,469.26,52.8,0,100,86,81
1280,469.59,52.8,0,89,79,77
1280,469.92,52.8,0,72,71,70
1280,249.48,53.13,0,89,88,81
1280,249.81,53.13,0,91,84,71
1280,250.14,53.13,0,80,71,62
1280,250.47,53.13,0,84,75,73
1280,250.8,53.13,0,104,91,88
1280,314.16,53.13,0,145,119,80
1280,386.1,53.13,0,131,108,77
1280,391.38,53.13,0,135,115,70
1280,391.71,53.13,0,125,100,62
1280,392.7,53.13,0,130,112,73
1280,393.03,53.13,0,125,112,66
1280,393.36,53.13,0,125,111,66
1280,393.69,53.13,0,124,108,64
1280,394.02,53.13,0,123,105,60
1280,394.35,53.13,0,122,102,63
1280,396.66,53.13,0,120,95,63
1280,396.99,53.13,0,132,111,74
1280,400.62,53.13,0,132,112,69
1280,400.95,53.13,0,126,106,70
1280,401.28,53.13,0,128,107,68
1280,401.61,53.13,0,129,108,68
1280,401.94,53.13,0,128,106,66
1280,402.6,53.13,0,127,103,62
1280,402.93,53.13,0,123,98,61
1280,404.58,53.13,0,114,91,58
1280,404.91,53.13,0,130,107,73
1280,437.58,53.13,0,173,148,97
1280,437.91,53.13,0,166,133,83
1280,441.54,53.13,0,167,136,96
1280,442.86,53.13,0,156,118,81
1280,443.52,53.13,0,152,117,93
1280,443.85,53.13,0,154,124,100
1280,445.5,53.13,0,146,114,83
1280,445.83,53.13,0,143,107,80
1280,446.16,53.13,0,133,90,68
1280,448.8,53.13,0,130,88,65
1280,449.13,53.13,0,143,100,74
1280,449.79,53.13,0,149,108,79
1280,450.12,53.13,0,145,103,75
1280,451.77,53.13,0,135,97,64
1280,470.25,53.13,0,114,95,84
1280,470.58,53.13,0,102,84,80
1280,470.91,53.13,0,78,75,73
1280,471.24,53.13,0,69,72,68
1280,471.57,53.13,0,71,72,67
1280,471.9,53.13,0,80,77,72
1280,472.23,53.13,0,77,73,72
1280,249.48,53.46,0,96,93,72
1280,250.47,53.46,0,112,98,81
1280,290.4,53.46,0,100,78,42
1280,290.73,53.46,0,79,62,33
1280,291.06,53.46,0,92,65,38
1280,291.39,53.46,0,102,73,45
1280,291.72,53.46,0,120,90,60
1280,314.16,53.46,0,135,107,71
1280,384.12,53.46,0,120,95,55
1280,384.45,53.46,0,120,95,57
1280,384.78,53.46,0,114,92,51
1280,385.11,53.46,0,112,90,52
1280,385.44,53.46,0,119,92,62
1280,385.77,53.46,0,111,78,48
1280,386.1,53.46,0,113,90,51
1280,386.43,53.46,0,111,92,49
1280,386.76,53.46,0,103,80,39
1280,387.09,53.46,0,98,76,38
1280,387.42,53.46,0,107,85,44
1280,387.75,53.46,0,105,86,50
1280,388.08,53.46,0,119,97,63
1280,388.41,53.46,0,114,100,51
1280,388.74,53.46,0,114,102,60
1280,389.07,53.46,0,123,105,64
1280,389.4,53.46,0,114,102,56
1280,389.73,53.46,0,121,107,61
1280,390.06,53.46,0,116,101,57
1280,390.39,53.46,0,116,101,63
1280,390.72,53.46,0,126,100,68
1280,391.05,53.46,0,128,102,68
1280,392.04,53.46,0,111,89,53
1280,392.37,53.46,0,94,80,41
1280,394.35,53.46,0,105,79,57
1280,394.68,53.46,0,119,91,62
1280,396.0,53.46,0,127,93,64
1280,396.33,53.46,0,115,81,51
1280,396.99,53.46,0,105,88,47
1280,397.32,53.46,0,104,92,52
1280,397.65,53.46,0,108,96,51
1280,397.98,53.46,0,105,97,53
1280,398.31,53.46,0,110,99,56
1280,398.64,53.46,0,103,99,50
1280,398.97,53.46,0,105,98,53
1280,399.3,53.46,0,109,98,60
1280,399.63,53.46,0,103,95,52
1280,399.96,53.46,0,102,90,48
1280,400.29,53.46,0,105,93,51
1280,402.27,53.46,0,110,81,50
1280,404.91,53.46,0,109,91,55
1280,405.24,53.46,0,112,98,56
1280,405.57,53.46,0,116,102,63
1280,437.58,53.46,0,167,139,86
1280,438.57,53.46,0,169,140,99
1280,443.19,53.46,0,160,126,96
1280,443.52,53.46,0,163,138,106
1280,446.16,53.46,0,147,109,78
1280,446.49,53.46,0,139,91,71
1280,446.82,53.46,0,138,91,72
1280,447.15,53.46,0,144,100,79
1280,447.48,53.46,0,147,110,86
1280,447.81,53.46,0,147,110,86
1280,448.14,53.46,0,143,101,78
1280,448.47,53.46,0,140,96,75
1280,448.8,53.46,0,148,110,84
1280,449.13,53.46,0,156,121,89
1280,449.46,53.46,0,159,127,89
1280,450.12,53.46,0,159,124,89
1280,450.45,53.46,0,151,110,82
1280,451.77,53.46,0,144,99,70
1280,472.23,53.46,0,88,86,72
1280,472.56,53.46,0,66,71,61
1280,472.89,53.46,0,68,73,63
1280,473.22,53.46,0,106,100,87
1280,473.55,53.46,0,106,100,88
1280,473.88,53.46,0,72,76,72
1280,474.21,53.46,0,61,66,72
1280,249.15,53.79,0,88,73,62
1280,249.48,53.79,0,108,86,76
1280,290.4,53.79,0,93,70,44
1280,291.72,53.79,0,106,71,52
1280,314.49,53.79,0,120,100,57
1280,314.82,53.79,0,121,103,58
1280,315.15,53.79,0,126,107,63
1280,315.48,53.79,0,131,112,71
1280,315.81,53.79,0,139,120,79
1280,364.98,53.79,0,131,103,60
1280,365.31,53.79,0,109,82,37
1280,365.64,53.79,0,110,71,48
1280,382.47,53.79,0,122,99,61
1280,382.8,53.79,0,111,89,50
1280,383.13,53.79,0,118,92,62
1280,383.46,53.79,0,117,92,53
1280,383.79,53.79,0,106,74,43
1280,392.04,53.79,0,108,73,44
1280,395.01,53.79,0,94,74,40
1280,395.34,53.79,0,98,78,49
1280,395.67,53.79,0,116,95,63
1280,396.0,53.79,0,108,86,50
1280,402.6,53.79,0,89,70,37
1280,402.93,53.79,0,96,73,46
1280,403.26,53.79,0,100,78,46
1280,405.9,53.79,0,85,77,36
1280,406.23,53.79,0,95,88,48
1280,406.56,53.79,0,105,97,54
1280,406.89,53.79,0,113,104,57
1280,407.22,53.79,0,117,108,60
1280,407.55,53.79,0,113,103,57
1280,407.88,53.79,0,109,101,52
1280,408.21,53.79,0,107,100,50
1280,408.54,53.79,0,100,91,46
1280,408.87,53.79,0,103,90,46
1280,409.2,53.79,0,105,92,53
1280,409.53,53.79,0,109,96,50
1280,409.86,53.79,0,107,94,51
1280,410.19,53.79,0,110,98,55
1280,410.52,53.79,0,110,96,56
1280,410.85,53.79,0,108,90,50
1280,434.61,53.79,0,162,143,90
1280,434.94,53.79,0,162,144,89
1280,435.27,53.79,0,162,142,85
1280,435.6,53.79,0,161,140,84
1280,435.93,53.79,0,162,139,84
1280,436.26,53.79,0,163,140,86
1280,436.59,53.79,0,164,141,88
1280,436.92,53.79,0,165,139,88
1280,437.25,53.79,0,163,135,86
1280,437.58,53.79,0,159,124,76
1280,438.24,53.79,0,162,130,90
1280,443.19,53.79,0,168,141,105
1280,450.45,53.79,0,163,131,91
1280,450.78,53.79,0,160,123,92
1280,451.11,53.79,0,162,125,93
1280,451.44,53.79,0,162,128,94
1280,451.77,53.79,0,162,125,90
1280,452.1,53.79,0,159,119,89
1280,452.43,53.79,0,160,123,91
1280,452.76,53.79,0,157,115,87
1280,453.75,53.79,0,152,111,83
1280,454.41,53.79,0,158,126,92
1280,472.89,53.79,0,104,87,76
1280,473.88,53.79,0,99,91,77
1280,474.54,53.79,0,92,88,84
1280,248.16,54.12,0,74,71,63
1280,248.49,54.12,0,88,78,75
1280,248.82,54.12,0,107,90,83
1280,290.4,54.12,0,112,82,61
1280,290.73,54.12,0,94,66,53
1280,291.72,54.12,0,109,71,62
1280,315.81,54.12,0,111,89,57
1280,316.14,54.12,0,127,108,68
1280,316.47,54.12,0,132,112,72
1280,316.8,54.12,0,126,107,62
1280,317.13,54.12,0,124,103,58
1280,317.46,54.12,0,124,99,59
1280,319.11,54.12,0,139,113,74
1280,319.44,54.12,0,142,117,76
1280,364.98,54.12,0,110,82,48
1280,365.64,54.12,0,121,79,64
1280,369.93,54.12,0,139,107,68
1280,370.26,54.12,0,134,104,70
1280,403.59,54.12,0,87,62,40
1280,403.92,54.12,0,92,67,44
1280,404.25,54.12,0,93,67,40
1280,404.58,54.12,0,89,58,35
1280,407.55,54.12,0,86,64,37
1280,411.18,54.12,0,70,53,25
1280,411.51,54.12,0,72,55,31
1280,411.84,54.12,0,82,61,36
1280,412.17,54.12,0,82,62,34
1280,412.5,54.12,0,86,71,38
1280,415.47,54.12,0,97,73,51
1280,415.8,54.12,0,91,75,43
1280,416.13,54.12,0,99,88,51
1280,416.79,54.12,0,110,98,57
1280,417.12,54.12,0,108,98,56
1280,418.77,54.12,0,119,101,61
1280,419.1,54.12,0,119,102,62
1280,433.95,54.12,0,157,133,87
1280,434.28,54.12,0,149,123,74
1280,437.91,54.12,0,151,117,74
1280,438.24,54.12,0,160,131,89
1280,440.22,54.12,0,169,143,96
1280,453.09,54.12,0,166,134,96
1280,453.42,54.12,0,165,132,92
1280,454.08,54.12,0,165,134,93
1280,454.74,54.12,0,163,136,96
1280,455.07,54.12,0,156,128,88
1280,474.87,54.12,0,105,90,83
1280,475.2,54.12,0,97,83,77
1280,475.53,54.12,0,84,79,76
1280,475.86,54.12,0,72,76,71
1280,247.5,54.45,0,83,73,63
1280,247.83,54.45,0,97,81,77
1280,248.16,54.45,0,106,91,86
1280,290.73,54.45,0,125,94,69
1280,291.06,54.45,0,115,81,67
1280,291.39,54.45,0,115,82,63
1280,291.72,54.45,0,129,93,71
1280,305.25,54.45,0,123,109,60
1280,307.56,54.45,0,126,112,63
1280,307.89,54.45,0,116,99,57
1280,308.22,54.45,0,119,98,62
1280,308.55,54.45,0,122,99,65
1280,317.79,54.45,0,119,87,55
1280,318.12,54.45,0,119,89,56
1280,318.45,54.45,0,123,93,60
1280,318.78,54.45,0,124,98,63
1280,319.77,54.45,0,124,99,58
1280,320.1,54.45,0,127,102,61
1280,320.43,54.45,0,126,101,56
1280,320.76,54.45,0,122,99,54
1280,321.09,54.45,0,120,99,56
1280,321.42,54.45,0,122,100,62
1280,321.75,54.45,0,133,109,71
1280,364.98,54.45,0,110,79,60
1280,365.31,54.45,0,111,70,63
1280,365.64,54.45,0,128,95,70
1280,367.29,54.45,0,135,111,68
1280,368.61,54.45,0,137,112,70
1280,368.94,54.45,0,132,106,61
1280,369.27,54.45,0,128,98,61
1280,369.6,54.45,0,130,102,63
1280,370.59,54.45,0,127,104,61
1280,370.92,54.45,0,127,107,61
1280,371.25,54.45,0,130,106,66
1280,412.83,54.45,0,78,58,36
1280,413.16,54.45,0,80,59,35
1280,413.49,54.45,0,77,56,32
1280,413.82,54.45,0,73,58,29
1280,414.15,54.45,0,78,63,31
1280,414.48,54.45,0,77,65,30
1280,414.81,54.45,0,78,68,32
1280,415.14,54.45,0,82,73,39
1280,416.46,54.45,0,77,61,37
1280,417.45,54.45,0,81,65,32
1280,417.78,54.45,0,82,69,33
1280,418.11,54.45,0,80,64,32
1280,418.44,54.45,0,87,67,35
1280,419.43,54.45,0,90,73,43
1280,419.76,54.45,0,99,90,47
1280,420.09,54.45,0,110,104,60
1280,420.42,54.45,0,117,111,61
1280,420.75,54.45,0,114,109,59
1280,421.08,54.45,0,115,102,58
1280,422.07,54.45,0,117,96,60
1280,422.4,54.45,0,118,97,58
1280,422.73,54.45,0,118,98,55
1280,432.96,54.45,0,156,132,85
1280,433.29,54.45,0,153,128,81
1280,433.62,54.45,0,149,126,74
1280,438.24,54.45,0,151,122,76
1280,438.57,54.45,0,162,136,92
1280,439.89,54.45,0,167,144,95
1280,440.22,54.45,0,162,133,83
1280,455.07,54.45,0,164,134,94
1280,455.4,54.45,0,163,130,93
1280,476.19,54.45,0,119,100,94
1280,476.52,54.45,0,103,90,85
1280,476.85,54.45,0,99,88,85
1280,477.18,54.45,0,87,84,75
1280,477.51,54.45,0,78,83,75
1280,246.84,54.78,0,84,74,65
1280,247.17,54.78,0,101,82,79
1280,247.5,54.78,0,119,99,87
1280,285.45,54.78,0,152,126,83
1280,302.28,54.78,0,131,113,75
1280,302.61,54.78,0,125,107,64
1280,302.94,54.78,0,117,101,57
1280,303.27,54.78,0,112,98,52
1280,303.6,54.78,0,109,95,49
1280,303.93,54.78,0,110,95,60
1280,304.26,54.78,0,108,93,46
1280,304.59,54.78,0,97,80,43
1280,304.92,54.78,0,98,84,45
1280,305.58,54.78,0,92,69,43
1280,305.91,54.78,0,112,87,59
1280,306.24,54.78,0,117,94,62
1280,306.57,54.78,0,112,93,56
1280,306.9,54.78,0,110,89,52
1280,307.23,54.78,0,99,80,43
1280,308.88,54.78,0,100,81,48
1280,309.21,54.78,0,107,90,50
1280,309.54,54.78,0,114,96,55
1280,309.87,54.78,0,119,97,60
1280,310.2,54.78,0,121,98,63
1280,319.11,54.78,0,119,94,58
1280,319.44,54.78,0,120,92,58
1280,322.08,54.78,0,120,95,58
1280,322.41,54.78,0,121,97,58
1280,322.74,54.78,0,125,99,63
1280,365.97,54.78,0,123,95,58
1280,366.3,54.78,0,121,95,57
1280,366.63,54.78,0,124,100,64
1280,366.96,54.78,0,126,100,57
1280,367.62,54.78,0,111,83,52
1280,367.95,54.78,0,121,97,59
1280,368.28,54.78,0,124,101,61
1280,368.61,54.78,0,120,90,59
1280,370.92,54.78,0,114,78,58
1280,371.25,54.78,0,131,97,74
1280,421.41,54.78,0,91,72,40
1280,421.74,54.78,0,92,76,40
1280,423.06,54.78,0,105,74,49
1280,432.96,54.78,0,146,121,75
1280,438.57,54.78,0,154,125,81
1280,438.9,54.78,0,161,136,92
1280,439.56,54.78,0,165,143,95
1280,439.89,54.78,0,160,134,83
1280,463.32,54.78,0,136,98,73
1280,477.84,54.78,0,110,96,88
1280,478.17,54.78,0,92,88,83
1280,478.5,54.78,0,88,86,79
1280,478.83,54.78,0,92,90,80
1280,479.16,54.78,0,103,97,91
1280,479.49,54.78,0,91,91,84
1280,479.82,54.78,0,78,86,77
1280,480.15,54.78,0,91,92,87
1280,480.48,54.78,0,88,94,86
1280,480.81,54.78,0,68,86,81
1280,246.18,55.11,0,70,66,62
1280,246.51,55.11,0,92,73,72
1280,246.84,55.11,0,117,93,85
1280,285.78,55.11,0,143,117,74
1280,286.11,55.11,0,146,121,78
1280,286.44,55.11,0,150,127,83
1280,286.77,55.11,0,157,137,94
1280,287.1,55.11,0,156,139,93
1280,287.43,55.11,0,155,136,90
1280,287.76,55.11,0,154,134,87
1280,288.09,55.11,0,151,128,83
1280,288.42,55.11,0,150,127,78
1280,299.64,55.11,0,135,117,74
1280,300.3,55.11,0,131,113,68
1280,300.63,55.11,0,128,111,68
1280,300.96,55.11,0,129,110,68
1280,301.29,55.11,0,127,107,68
1280,301.62,55.11,0,130,110,71
1280,301.95,55.11,0,126,104,68
1280,302.94,55.11,0,113,85,58
1280,310.2,55.11,0,102,73,50
1280,310.53,55.11,0,113,87,65
1280,323.07,55.11,0,113,84,48
1280,323.4,55.11,0,120,91,59
1280,323.73,55.11,0,127,98,61
1280,324.06,55.11,0,127,102,58
1280,324.39,55.11,0,127,111,69
1280,423.39,55.11,0,97,72,43
1280,423.72,55.11,0,97,67,41
1280,424.05,55.11,0,98,71,39
1280,431.97,55.11,0,148,126,85
1280,432.3,55.11,0,135,112,66
1280,432.63,55.11,0,124,102,58
1280,439.56,55.11,0,156,132,84
1280,448.14,55.11,0,164,136,91
1280,448.47,55.11,0,157,126,78
1280,448.8,55.11,0,156,128,78
1280,449.13,55.11,0,148,117,64
1280,449.46,55.11,0,143,107,58
1280,462.99,55.11,0,145,113,84
1280,463.65,55.11,0,144,106,77
1280,471.57,55.11,0,117,78,55
1280,479.49,55.11,0,103,100,79
1280,481.14,55.11,0,91,98,98
1280,481.47,55.11,0,72,89,90
1280,245.52,55.44,0,72,67,61
1280,245.85,55.44,0,89,77,78
1280,246.18,55.44,0,112,98,88
1280,273.57,55.44,0,166,140,96
1280,285.12,55.44,0,142,114,78
1280,285.45,55.44,0,133,102,61
1280,298.98,55.44,0,121,94,54
1280,299.31,55.44,0,106,81,43
1280,299.97,55.44,0,110,92,49
1280,307.23,55.44,0,104,71,54
1280,307.56,55.44,0,104,71,51
1280,307.89,55.44,0,103,66,52
1280,308.22,55.44,0,104,68,50
1280,308.55,55.44,0,109,70,53
1280,308.88,55.44,0,110,72,51
1280,309.21,55.44,0,110,70,55
1280,309.54,55.44,0,111,70,58
1280,309.87,55.44,0,113,74,59
1280,323.4,55.44,0,115,80,54
1280,324.72,55.44,0,115,92,56
